comuna,dormitorios,baños,estacionamientos,bodegas,superficie_total,superficie_util,precio,gastos_comunes,lat,long,precio_total,distancia_estacion,estacion_cercana
Vitacura,4.0,4.0,2.0,0.0,152.0,140.0,1849415.0,380000.0,-33.3923164,-70.5907742,2229415.0,2506.8320541668186,Escuela Militar
Vitacura,3.0,3.0,3.0,0.0,275.0,200.0,2303658.0,362521.0,-33.383236,-70.579696,2666179.0,3069.9004339989347,Manquehue
Vitacura,3.0,2.0,1.0,1.0,78.0,78.0,850000.0,120000.0,-33.385005,-70.5702204,970000.0,2659.7357075446653,Manquehue
Vitacura,2.0,2.0,1.0,1.0,140.0,70.0,1330281.0,130000.0,-33.379299,-70.5413055,1460281.0,3196.9494803477232,Los Dominicos
Vitacura,2.0,1.0,2.0,0.0,114.0,90.0,1390000.0,220000.0,-33.3815968,-70.5424769,1610000.0,2932.588534912525,Los Dominicos
Vitacura,4.0,3.0,3.0,3.0,180.0,150.0,1622294.0,250000.0,-33.3893251,-70.5728637,1872294.0,2227.5870599553004,Manquehue
Vitacura,3.0,3.0,2.0,1.0,140.0,110.0,1752078.0,130000.0,-33.3972391,-70.5974705,1882078.0,2144.006317041556,Alcántara
Vitacura,4.0,3.0,2.0,1.0,149.0,135.0,1946753.0,190000.0,-33.3822865,-70.5692027,2136753.0,2953.0685687521313,Manquehue
Vitacura,1.0,1.0,1.0,1.0,55.0,52.0,584026.0,150000.0,-33.4009222,-70.5982522,734026.0,1756.762691729431,El Golf
Vitacura,1.0,1.0,1.0,1.0,55.0,52.0,584026.0,150000.0,-33.4019509,-70.59408,734026.0,1547.92467228089,Alcántara
Vitacura,4.0,4.0,0.0,1.0,220.0,208.0,2200000.0,380000.0,-33.391239,-70.5803631,2580000.0,2303.3942445744788,Manquehue
Vitacura,3.0,4.0,2.0,1.0,160.0,140.0,1600000.0,280000.0,-33.3964758,-70.5878032,1880000.0,2000.3903374161735,Escuela Militar
Vitacura,2.0,2.0,1.0,1.0,90.0,82.0,843593.0,180000.0,-33.379713,-70.536995,1023593.0,3218.073858830281,Los Dominicos
Vitacura,3.0,3.0,2.0,0.0,140.0,130.0,1900000.0,0.0,-33.3768168,-70.5525574,1900000.0,3508.0831885915263,Hernando de Magallanes
Vitacura,3.0,3.0,2.0,1.0,146.0,128.0,1800000.0,300000.0,-33.4042133,-70.5915577,2100000.0,1251.7370951878975,Alcántara
Vitacura,3.0,5.0,3.0,1.0,310.0,250.0,4217965.0,450000.0,-33.3731144,-70.5492128,4667965.0,3888.3705441502675,Los Dominicos
Vitacura,3.0,2.0,2.0,1.0,129.0,129.0,2900000.0,250000.0,-33.4070881,-70.5970355,3150000.0,1061.8089249002453,El Golf
Vitacura,3.0,3.0,2.0,1.0,226.0,185.0,1980000.0,350000.0,-33.3957713,-70.5883576,2330000.0,2085.8129926478955,Escuela Militar
Vitacura,3.0,2.0,2.0,0.0,160.0,140.0,1600000.0,250000.0,-33.3951221,-70.5783181,1850000.0,1837.8740774660066,Manquehue
Vitacura,3.0,3.0,3.0,0.0,386.48,136.43,3309480.0,550000.0,-33.37594,-70.5279146,3859480.0,3886.9970333224537,Los Dominicos
Vitacura,2.0,2.0,2.0,1.0,119.7,87.4,1300000.0,175000.0,-33.3725625,-70.5212643,1475000.0,4499.726212448301,Los Dominicos
Vitacura,3.0,3.0,2.0,0.0,142.0,122.0,1750000.0,355000.0,-33.3955802,-70.5920751,2105000.0,2189.82345272962,Escuela Militar
Vitacura,3.0,3.0,2.0,0.0,233.0,213.0,1600000.0,0.0,-33.4050971,-70.5946762,1600000.0,1235.3861760564066,Alcántara
Vitacura,2.0,2.0,2.0,1.0,135.0,100.0,1000000.0,0.0,-33.3945894,-70.5655268,1000000.0,1586.173863965161,Manquehue
Vitacura,4.0,5.0,2.0,0.0,340.0,265.0,2000000.0,400000.0,-33.4022465,-70.5876144,2400000.0,1365.0322453334509,Escuela Militar
Vitacura,3.0,2.0,2.0,1.0,130.0,123.0,1350000.0,250000.0,-33.39477,-70.5993944,1600000.0,2449.216731847906,El Golf
Vitacura,3.0,2.0,2.0,1.0,20.0,130.0,1600000.0,360000.0,-33.3960451,-70.5852624,1960000.0,2027.5513553669814,Escuela Militar
Vitacura,4.0,4.0,2.0,0.0,166.0,150.0,1250000.0,158000.0,-33.384781,-70.5371838,1408000.0,2667.501810883559,Los Dominicos
Vitacura,4.0,3.0,2.0,0.0,145.0,145.0,1719632.0,300000.0,-33.3917969,-70.5554371,2019632.0,1827.4180874806227,Hernando de Magallanes
Vitacura,3.0,3.0,0.0,0.0,121.0,77.0,1000000.0,80000.0,-33.3927717,-70.5575568,1080000.0,1723.1607701514188,Hernando de Magallanes
Vitacura,3.0,2.0,2.0,0.0,180.0,138.0,1200000.0,250000.0,-33.3965703,-70.5810137,1450000.0,1869.343216094824,Manquehue
Vitacura,3.0,2.0,2.0,0.0,100.0,93.0,1070714.0,130000.0,-33.3766976,-70.545783,1200714.0,3469.9875054542413,Los Dominicos
Vitacura,2.0,2.0,2.0,0.0,119.0,87.0,1427619.0,160000.0,-33.374452,-70.5217993,1587619.0,4292.400016791129,Los Dominicos
Vitacura,2.0,2.0,2.0,0.0,120.0,88.0,1297835.0,180000.0,-33.376172,-70.5260527,1477835.0,3937.1128291414293,Los Dominicos
Vitacura,3.0,2.0,2.0,0.0,140.0,110.0,1450000.0,240000.0,-33.3932775,-70.5882992,1690000.0,2359.044889537997,Escuela Militar
Vitacura,4.0,3.0,2.0,0.0,160.0,140.0,1395173.0,240000.0,-33.4024756,-70.5924065,1635173.0,1455.4959005809044,Alcántara
Vitacura,3.0,4.0,2.0,0.0,158.0,147.0,1784524.0,300000.0,-33.4061481,-70.600566,2084524.0,1250.533218148547,El Golf
Vitacura,4.0,3.0,1.0,0.0,110.0,110.0,950000.0,125000.0,-33.384084,-70.5367658,1075000.0,2752.644826314126,Los Dominicos
Vitacura,2.0,3.0,2.0,0.0,239.0,219.0,1654740.0,650000.0,-33.4049046,-70.5914842,2304740.0,1174.705184996304,Alcántara
Vitacura,3.0,3.0,3.0,0.0,366.0,166.0,2595671.0,400000.0,-33.4021533,-70.5851729,2995671.0,1348.236028843969,Escuela Militar
Vitacura,2.0,1.0,0.0,1.0,70.0,70.0,648918.0,120000.0,-33.3772473,-70.5428707,768918.0,3412.961986013092,Los Dominicos
Vitacura,3.0,4.0,2.0,0.0,130.0,120.0,2433441.0,220000.0,-33.3983739,-70.5998387,2653441.0,2061.6336383238904,El Golf
Vitacura,2.0,4.0,2.0,1.0,170.0,123.0,1427619.0,250000.0,-33.385005,-70.5702204,1677619.0,2659.7357075446653,Manquehue
Vitacura,2.0,2.0,1.0,1.0,100.0,87.0,1200498.0,200000.0,-33.3856692,-70.5463915,1400498.0,2475.0694481473406,Los Dominicos
Vitacura,3.0,3.0,2.0,1.0,160.0,160.0,1800000.0,350000.0,-33.3914523,-70.5925714,2150000.0,2642.0430919791293,Escuela Militar
Vitacura,1.0,1.0,1.0,0.0,48.0,43.0,600249.0,90000.0,-33.3922197,-70.5566427,690249.0,1780.0047533034335,Hernando de Magallanes
Vitacura,2.0,2.0,2.0,0.0,90.0,69.0,1232944.0,140000.0,-33.374452,-70.5217993,1372944.0,4292.400016791129,Los Dominicos
Vitacura,3.0,3.0,1.0,1.0,126.0,126.0,1622294.0,350000.0,-33.3737702,-70.5695496,1972294.0,3900.539569463075,Manquehue
Vitacura,4.0,3.0,2.0,0.0,144.05,119.05,1524957.0,250000.0,-33.4034122,-70.5898462,1774957.0,1300.1651552200926,Escuela Militar
Vitacura,2.0,2.0,1.0,1.0,90.0,84.0,900000.0,180000.0,-33.3798015,-70.5366723,1080000.0,3215.4636836979616,Los Dominicos
Vitacura,2.0,2.0,1.0,1.0,74.0,66.0,973377.0,150000.0,-33.3934592,-70.5795927,1123377.0,2057.385418519512,Manquehue
Vitacura,2.0,2.0,1.0,1.0,90.0,75.0,1135606.0,180000.0,-33.3867045,-70.5432382,1315606.0,2360.899197293822,Los Dominicos
Vitacura,4.0,4.0,2.0,1.0,163.0,131.0,1362727.0,350000.0,-33.4056871,-70.5930114,1712727.0,1121.203909791943,Alcántara
Vitacura,4.0,4.0,2.0,1.0,180.0,180.0,1400000.0,170000.0,-33.3970083,-70.5770525,1570000.0,1598.445267863926,Manquehue
Vitacura,2.0,3.0,2.0,1.0,368.0,160.0,2595671.0,300000.0,-33.3993856,-70.5849583,2895671.0,1655.4500307747373,Escuela Militar
Vitacura,5.0,7.0,4.0,0.0,955.45,460.0,10317791.0,1500000.0,-33.3654741,-70.5463223,11817791.0,4719.222093416535,Los Dominicos
Vitacura,3.0,2.0,1.0,0.0,97.0,87.0,908485.0,60000.0,-33.3839026,-70.5393701,968485.0,2716.2805286768885,Los Dominicos
Vitacura,3.0,3.0,1.0,1.0,100.0,90.0,1038268.0,125000.0,-33.4055402,-70.5967286,1163268.0,1229.3555209009523,El Golf
Vitacura,4.0,4.0,2.0,1.0,165.0,144.0,1500000.0,260000.0,-33.379713,-70.536995,1760000.0,3218.073858830281,Los Dominicos
Vitacura,3.0,2.0,1.0,1.0,117.53,101.2,1190000.0,220000.0,-33.3871831,-70.5439411,1410000.0,2304.3802367420108,Los Dominicos
Vitacura,3.0,2.0,2.0,0.0,131.0,110.0,1223210.0,380000.0,-33.3978358,-70.5766719,1603210.0,1502.959186267737,Manquehue
Vitacura,3.0,3.0,2.0,0.0,116.0,101.0,1200000.0,300000.0,-33.3842794,-70.5558652,1500000.0,2662.5876458683742,Hernando de Magallanes
Vitacura,2.0,3.0,1.0,1.0,95.0,95.0,850000.0,185000.0,-33.4048277,-70.5950496,1035000.0,1276.5935592935946,Alcántara
Vitacura,3.0,4.0,2.0,1.0,165.0,143.0,1946753.0,350000.0,-33.397439,-70.600078,2296753.0,2167.9614887545863,El Golf
Vitacura,2.0,2.0,1.0,0.0,210.0,160.0,2000000.0,260000.0,-33.4076871,-70.5996971,2260000.0,1061.5599011480692,El Golf
Vitacura,3.0,3.0,2.0,1.0,146.0,116.0,1589848.0,250000.0,-33.3740552,-70.5230329,1839848.0,4275.145326136571,Los Dominicos
Vitacura,4.0,3.0,3.0,1.0,140.0,127.0,1300000.0,250000.0,-33.4032684,-70.5911456,1550000.0,1350.9422601590354,Alcántara
Vitacura,3.0,3.0,2.0,1.0,165.0,140.0,1500000.0,390000.0,-33.3742884,-70.5258593,1890000.0,4133.520768350603,Los Dominicos
Vitacura,3.0,2.0,1.0,0.0,113.0,110.0,908485.0,70000.0,-33.3839415,-70.5382286,978485.0,2734.024352819509,Los Dominicos
Vitacura,3.0,2.0,2.0,0.0,120.0,110.0,1200000.0,180000.0,-33.3880045,-70.5463085,1380000.0,2215.313753381694,Los Dominicos
Vitacura,3.0,2.0,1.0,1.0,110.0,110.0,800000.0,180000.0,-33.3857208,-70.5590038,980000.0,2516.5464538351066,Hernando de Magallanes
Vitacura,3.0,3.0,2.0,1.0,146.0,122.0,1300000.0,350000.0,-33.4050103,-70.5949431,1650000.0,1254.0224861319402,Alcántara
Vitacura,2.0,3.0,3.0,1.0,138.0,138.0,1400000.0,250.0,-33.4038192,-70.5888218,1400250.0,1224.9240058569942,Escuela Militar
Vitacura,4.0,3.0,1.0,1.0,160.0,160.0,1290000.0,170.0,-33.4078589,-70.5986542,1290170.0,1011.0181546269306,El Golf
Vitacura,3.0,4.0,2.0,1.0,250.0,200.0,1946753.0,550000.0,-33.3927674,-70.583861,2496753.0,2360.4152804997793,Manquehue
Vitacura,3.0,2.0,2.0,1.0,116.0,116.0,1450000.0,180.0,-33.3975439,-70.5746474,1450180.0,1429.3672294257426,Manquehue
Vitacura,4.0,4.0,2.0,1.0,180.0,140.0,2076537.0,240000.0,-33.3965408,-70.5994415,2316537.0,2255.4175189527136,El Golf
Vitacura,3.0,2.0,1.0,0.0,158.0,150.0,1480000.0,0.0,-33.40694,-70.59654,1480000.0,1072.694863288277,El Golf
Vitacura,3.0,4.0,2.0,0.0,160.0,140.0,1914307.0,400000.0,-33.3905924,-70.5942963,2314307.0,2781.4060941566045,Escuela Militar
Vitacura,6.0,7.0,2.0,1.0,639.0,357.0,4866883.0,600000.0,-33.3708856,-70.5499662,5466883.0,4142.411365014427,Los Dominicos
Vitacura,3.0,4.0,4.0,3.0,400.0,400.0,3800000.0,800000.0,-33.4062486,-70.593862,4600000.0,1088.2210313820221,Alcántara
Vitacura,3.0,2.0,3.0,0.0,187.0,223.0,2725454.0,0.0,-33.3625402,-70.5481736,2725454.0,5052.904647486815,Los Dominicos
Vitacura,3.0,3.0,2.0,0.0,140.0,140.0,1350000.0,360000.0,-33.3998182,-70.5834013,1710000.0,1611.262822590302,Escuela Militar
Vitacura,4.0,4.0,3.0,0.0,630.0,418.0,4866883.0,0.0,-33.3697633,-70.5439817,4866883.0,4241.084517279995,Los Dominicos
Vitacura,3.0,2.0,2.0,0.0,148.0,128.0,1920000.0,220000.0,-33.3739999,-70.525467,2140000.0,4178.147526700588,Los Dominicos
Vitacura,3.0,4.0,2.0,0.0,173.0,150.0,1600000.0,400000.0,-33.3963223,-70.5886078,2000000.0,2029.4706476980266,Escuela Militar
Vitacura,4.0,3.0,2.0,1.0,165.0,139.0,1300000.0,0.0,-33.3767654,-70.5439607,1300000.0,3462.500675269913,Los Dominicos
Vitacura,3.0,4.0,3.0,1.0,263.0,233.0,3569047.0,720000.0,-33.3708555,-70.5778184,4289047.0,4332.61535765694,Manquehue
Vitacura,3.0,3.0,2.0,1.0,148.0,137.0,1395173.0,0.0,-33.3952537,-70.6008964,1395173.0,2421.4361771005356,El Golf
Vitacura,3.0,3.0,3.0,1.0,250.0,250.0,1654740.0,500000.0,-33.4052604,-70.591866,2154740.0,1141.8289519885413,Alcántara
Vitacura,1.0,1.0,1.0,1.0,45.0,45.0,500000.0,0.0,-33.4071416,-70.5982796,500000.0,1078.384114648002,El Golf
Vitacura,3.0,4.0,4.0,0.0,380.0,300.0,2500000.0,665981.0,-33.4053868,-70.5941834,3165981.0,1188.3419329530939,Alcántara
Vitacura,1.0,1.0,1.0,1.0,55.0,55.0,600000.0,100000.0,-33.3888414,-70.5740189,700000.0,2307.0735546418714,Manquehue
Vitacura,5.0,5.0,3.0,1.0,245.0,230.0,2000000.0,480000.0,-33.3766381,-70.548014,2480000.0,3487.7379628207523,Los Dominicos
Vitacura,2.0,2.0,1.0,0.0,103.0,85.0,1135606.0,200000.0,-33.3845302,-70.5606461,1335606.0,2668.0405267476694,Hernando de Magallanes
Vitacura,2.0,3.0,2.0,0.0,120.0,105.0,1403284.0,210000.0,-33.399906,-70.5880782,1613284.0,1628.7269124469285,Escuela Militar
Vitacura,4.0,3.0,2.0,0.0,183.0,139.0,2920130.0,350000.0,-33.4028118,-70.5926633,3270130.0,1423.4381018031377,Alcántara
Vitacura,4.0,4.0,2.0,1.0,160.0,140.0,1622294.0,290000.0,-33.4036116,-70.594306,1912294.0,1377.768792929911,Alcántara
Vitacura,4.0,4.0,4.0,1.0,260.0,230.0,2660563.0,700000.0,-33.369602,-70.5777038,3360563.0,4466.140627989691,Manquehue
Vitacura,2.0,2.0,1.0,0.0,161.0,130.0,2271212.0,0.0,-33.3977502,-70.5909351,2271212.0,1927.564166732713,Escuela Militar
Vitacura,2.0,2.0,2.0,0.0,119.0,87.0,1427619.0,160000.0,-33.374452,-70.5217993,1587619.0,4292.400016791129,Los Dominicos
Vitacura,4.0,4.0,2.0,0.0,420.0,300.0,3244588.0,0.0,-33.3948485,-70.5956588,3244588.0,2349.098588928044,Alcántara
Vitacura,3.0,3.0,4.0,1.0,155.0,133.0,1687186.0,280000.0,-33.3937926,-70.5888066,1967186.0,2309.764694263437,Escuela Militar
Vitacura,2.0,2.0,2.0,0.0,190.0,130.0,3244588.0,0.0,-33.3975307,-70.5903879,3244588.0,1936.2551609041152,Escuela Militar
Vitacura,4.0,4.0,1.0,0.0,121.0,111.0,1250000.0,150000.0,-33.3759363,-70.5468056,1400000.0,3558.138940197194,Los Dominicos
Vitacura,3.0,4.0,2.0,1.0,280.0,280.0,2887684.0,600000.0,-33.4061182,-70.5940414,3487684.0,1107.9022953071417,Alcántara
Vitacura,4.0,3.0,2.0,1.0,130.0,112.0,1460065.0,280000.0,-33.3968553,-70.5889948,1740065.0,1978.210093671701,Escuela Militar
Vitacura,3.0,3.0,2.0,1.0,146.0,126.0,1729366.0,300000.0,-33.4038192,-70.5888218,2029366.0,1224.9240058569942,Escuela Militar
Vitacura,3.0,2.0,2.0,0.0,135.0,116.0,1557402.0,0.0,-33.3995985,-70.580456,1557402.0,1600.7709643639862,Manquehue
Vitacura,3.0,4.0,2.0,1.0,160.0,140.0,1589848.0,270000.0,-33.3902016,-70.5801624,1859848.0,2392.4893022083365,Manquehue
Vitacura,3.0,2.0,2.0,1.0,136.0,130.0,1150000.0,220000.0,-33.3775252,-70.5545212,1370000.0,3416.9252101168463,Hernando de Magallanes
Vitacura,3.0,3.0,2.0,1.0,142.0,120.0,1330281.0,298000.0,-33.3742884,-70.5258593,1628281.0,4133.520768350603,Los Dominicos
Vitacura,3.0,3.0,2.0,1.0,180.0,160.0,1752078.0,200000.0,-33.3764668,-70.5499849,1952078.0,3526.6193603467914,Los Dominicos
Vitacura,3.0,4.0,2.0,1.0,165.0,143.0,2076537.0,350000.0,-33.4000804,-70.601105,2426537.0,1905.1566239630815,El Golf
Vitacura,2.0,2.0,2.0,0.0,111.0,111.0,1232944.0,0.0,-33.3999589,-70.5881258,1232944.0,1623.8294835064173,Escuela Militar
Vitacura,1.0,2.0,1.0,1.0,75.0,72.0,700000.0,82000.0,-33.3759634,-70.5478165,782000.0,3561.076873440855,Los Dominicos
Vitacura,2.0,3.0,2.0,0.0,138.0,126.0,1500000.0,200000.0,-33.397297,-70.576672,1700000.0,1551.9147124616998,Manquehue
Vitacura,3.0,2.0,2.0,1.0,140.0,124.0,1400000.0,260000.0,-33.3879226,-70.5464024,1660000.0,2224.94277195795,Los Dominicos
Vitacura,4.0,4.0,3.0,1.0,178.0,167.0,1500000.0,270000.0,-33.3970005,-70.5868669,1770000.0,1931.4880016600566,Escuela Militar
Vitacura,4.0,4.0,3.0,1.0,260.0,240.0,2200000.0,500000.0,-33.3891159,-70.5891616,2700000.0,2828.6564214430305,Escuela Militar
Vitacura,3.0,2.0,1.0,1.0,126.0,98.0,1168052.0,200000.0,-33.3758954,-70.5505539,1368052.0,3596.9636571214423,Los Dominicos
Vitacura,3.0,3.0,1.0,0.0,143.0,130.0,1406529.0,300000.0,-33.3957769,-70.5777415,1706529.0,1747.542019087999,Manquehue
Vitacura,3.0,2.0,1.0,1.0,150.0,140.0,1427619.0,200000.0,-33.4059988,-70.5966425,1627619.0,1177.8108694471,El Golf
Vitacura,3.0,2.0,2.0,1.0,120.0,108.0,1150000.0,250000.0,-33.403452,-70.5938412,1400000.0,1381.4651167100055,Alcántara
Vitacura,4.0,3.0,0.0,0.0,130.0,115.0,1200000.0,200000.0,-33.3969973,-70.5770398,1400000.0,1598.7725278943933,Manquehue
Vitacura,3.0,2.0,1.0,1.0,146.0,113.0,1362727.0,180000.0,-33.374774,-70.5252005,1542727.0,4111.5853415457605,Los Dominicos
Vitacura,2.0,3.0,2.0,0.0,235.0,204.0,2108982.0,550000.0,-33.3739143,-70.5425269,2658982.0,3784.8891807923787,Los Dominicos
Vitacura,3.0,4.0,4.0,0.0,451.0,270.0,4055736.0,600000.0,-33.3985558,-70.5977698,4655736.0,2012.0478581997618,El Golf
Vitacura,4.0,3.0,3.0,1.0,184.0,148.0,1622294.0,270000.0,-33.3958657,-70.5990465,1892294.0,2323.9107061605846,El Golf
Vitacura,4.0,3.0,2.0,1.0,140.0,120.0,1500000.0,240000.0,-33.4017437,-70.5853836,1740000.0,1394.5842473661116,Escuela Militar
Vitacura,3.0,3.0,2.0,0.0,173.0,128.0,1600000.0,0.0,-33.395232,-70.5866191,1600000.0,2125.0718113493394,Escuela Militar
Vitacura,3.0,2.0,3.0,0.0,340.0,300.0,2595671.0,0.0,-33.4032256,-70.5877288,2595671.0,1260.9241212065276,Escuela Militar
Vitacura,3.0,3.0,3.0,0.0,383.0,130.0,3893506.0,600000.0,-33.3757534,-70.5284805,4493506.0,3885.075437978479,Los Dominicos
Vitacura,2.0,2.0,1.0,1.0,130.0,130.0,1700000.0,150000.0,-33.3894736,-70.5718138,1850000.0,2190.336559998939,Manquehue
Vitacura,2.0,2.0,0.0,0.0,145.0,118.0,1784524.0,285000.0,-33.3941947,-70.5622769,2069524.0,1661.4159612716178,Hernando de Magallanes
Vitacura,3.0,2.0,2.0,0.0,144.05,119.05,1524957.0,250000.0,-33.4036414,-70.5923376,1774957.0,1326.973747573543,Alcántara
Vitacura,3.0,3.0,2.0,0.0,146.0,122.0,1330281.0,350000.0,-33.4039882,-70.5922804,1680281.0,1288.1112246836326,Alcántara
Vitacura,3.0,3.0,2.0,0.0,160.0,150.0,2500000.0,0.0,-33.4038192,-70.5888218,2500000.0,1224.9240058569942,Escuela Militar
Vitacura,4.0,4.0,2.0,1.0,180.0,140.0,1654740.0,290000.0,-33.3958657,-70.5990465,1944740.0,2323.9107061605846,El Golf
Vitacura,3.0,2.0,3.0,0.0,208.0,143.0,2108982.0,300000.0,-33.3909934,-70.5935591,2408982.0,2717.604135883181,Escuela Militar
Vitacura,2.0,2.0,1.0,1.0,85.0,65.0,966000.0,200000.0,-33.3742884,-70.5258593,1166000.0,4133.520768350603,Los Dominicos
Vitacura,3.0,5.0,2.0,1.0,216.0,200.0,1946753.0,380000.0,-33.3777916,-70.5548034,2326753.0,3386.2814507061526,Hernando de Magallanes
Vitacura,4.0,3.0,2.0,0.0,165.0,140.0,1690000.0,340000.0,-33.4021533,-70.5851729,2030000.0,1348.236028843969,Escuela Militar
Vitacura,2.0,2.0,1.0,1.0,95.0,85.0,880000.0,150000.0,-33.3895255,-70.54968,1030000.0,2090.19108151959,Los Dominicos
Vitacura,3.0,2.0,2.0,0.0,166.0,138.0,1492511.0,0.0,-33.4068407,-70.5983527,1492511.0,1112.4945040067378,El Golf
Vitacura,5.0,5.0,2.0,0.0,418.0,389.0,3500000.0,1000000.0,-33.3697633,-70.5439817,4500000.0,4241.084517279995,Los Dominicos
Vitacura,4.0,3.0,2.0,0.0,118.0,106.0,1350000.0,0.0,-33.3931854,-70.5885574,1350000.0,2372.730580037351,Escuela Militar
Vitacura,4.0,4.0,4.0,1.0,215.0,206.0,3212143.0,480000.0,-33.401475,-70.586685,3692143.0,1435.2974880412119,Escuela Militar
Vitacura,4.0,3.0,2.0,0.0,170.0,160.0,1600000.0,330000.0,-33.3839793,-70.579169,1930000.0,2974.884939752293,Manquehue
Vitacura,3.0,3.0,2.0,0.0,428.0,146.0,2200000.0,280000.0,-33.384723,-70.5566281,2480000.0,2613.5909843822355,Hernando de Magallanes
Vitacura,2.0,2.0,2.0,1.0,120.0,87.4,1297835.0,16000.0,-33.3729293,-70.5216885,1313835.0,4444.922099380497,Los Dominicos
Vitacura,4.0,3.0,2.0,1.0,145.0,119.5,1524957.0,250000.0,-33.4032684,-70.5911456,1774957.0,1350.9422601590354,Alcántara
Vitacura,3.0,4.0,4.0,0.0,276.85,243.45,3200000.0,450000.0,-33.3738957,-70.5255405,3650000.0,4185.67209195438,Los Dominicos
Vitacura,4.0,5.0,3.0,1.0,263.0,233.0,1816970.0,600000.0,-33.4015164,-70.5876134,2416970.0,1444.6459417919998,Escuela Militar
Vitacura,2.0,3.0,2.0,0.0,146.14,119.0,1784524.0,285000.0,-33.395109,-70.5656512,2069524.0,1527.544360991276,Manquehue
Vitacura,4.0,4.0,2.0,1.0,210.0,200.0,1800000.0,250000.0,-33.4062304,-70.5948637,2050000.0,1127.7499479062185,Alcántara
Vitacura,3.0,3.0,1.0,1.0,120.0,112.0,1000000.0,130000.0,-33.3762673,-70.5444142,1130000.0,3517.1120576758462,Los Dominicos
Vitacura,4.0,4.0,3.0,1.0,185.0,155.0,1849415.0,350000.0,-33.4006055,-70.582574,2199415.0,1531.6945171845296,Escuela Militar
Vitacura,4.0,5.0,4.0,0.0,649.0,420.0,5191341.0,1000000.0,-33.365259,-70.5462013,6191341.0,4742.834006524139,Los Dominicos
Vitacura,4.0,3.0,2.0,0.0,145.0,140.0,1790000.0,250000.0,-33.3976573,-70.583929,2040000.0,1848.647418414314,Escuela Militar
Vitacura,3.0,4.0,2.0,0.0,280.0,280.0,1600000.0,500000.0,-33.4055755,-70.5937633,2100000.0,1154.9605006824193,Alcántara
Vitacura,2.0,2.0,2.0,0.0,110.0,88.0,1135606.0,120000.0,-33.384402,-70.559699,1255606.0,2669.7260164146082,Hernando de Magallanes
Vitacura,3.0,4.0,3.0,1.0,300.0,280.0,3500000.0,800000.0,-33.3806815,-70.5637046,4300000.0,3142.271207093871,Manquehue
Vitacura,4.0,4.0,2.0,1.0,175.0,155.0,1600000.0,380000.0,-33.3838228,-70.579657,1980000.0,3008.1923053483274,Manquehue
Vitacura,2.0,3.0,3.0,0.0,138.0,138.0,1395173.0,150000.0,-33.4038192,-70.5888218,1545173.0,1224.9240058569942,Escuela Militar
Vitacura,2.0,2.0,2.0,0.0,170.0,170.0,1395173.0,360000.0,-33.4022266,-70.5831517,1755173.0,1346.4147893390152,Escuela Militar
Vitacura,4.0,3.0,2.0,1.0,155.0,155.0,1362727.0,250000.0,-33.3931854,-70.5885574,1612727.0,2372.730580037351,Escuela Militar
Vitacura,3.0,2.0,1.0,0.0,93.0,73.0,1100000.0,100000.0,-33.38449,-70.57208,1200000.0,2740.017704378609,Manquehue
Vitacura,4.0,4.0,2.0,0.0,180.0,160.0,1750000.0,340000.0,-33.3921567,-70.5968709,2090000.0,2667.100965274228,Alcántara
Vitacura,3.0,4.0,4.0,0.0,800.0,500.0,8111471.0,1000000.0,-33.365259,-70.5462013,9111471.0,4742.834006524139,Los Dominicos
Vitacura,2.0,2.0,2.0,1.0,119.0,87.0,1427619.0,174000.0,-33.374452,-70.5217993,1601619.0,4292.400016791129,Los Dominicos
Vitacura,2.0,3.0,2.0,0.0,180.0,180.0,1816970.0,0.0,-33.3807643,-70.5614904,1816970.0,3094.0543703818794,Hernando de Magallanes
Vitacura,2.0,2.0,1.0,1.0,65.0,75.0,973377.0,150000.0,-33.3742884,-70.5258593,1123377.0,4133.520768350603,Los Dominicos
Vitacura,4.0,4.0,0.0,0.0,200.0,200.0,3500000.0,470000.0,-33.3992686,-70.5931208,3970000.0,1818.3126302860396,Alcántara
Vitacura,4.0,3.0,1.0,0.0,165.0,140.0,1589848.0,380000.0,-33.3975092,-70.6002807,1969848.0,2164.1555586333457,El Golf
Vitacura,4.0,3.0,2.0,1.0,155.0,130.0,1200000.0,180000.0,-33.3945503,-70.5618896,1380000.0,1612.0187561364548,Hernando de Magallanes
Vitacura,2.0,3.0,2.0,0.0,143.5,124.0,1533717.0,350000.0,-33.4053831,-70.5928546,1883717.0,1149.6243106902643,Alcántara
Vitacura,4.0,4.0,1.0,0.0,160.0,160.0,1290000.0,170000.0,-33.3840261,-70.5353713,1460000.0,2796.996830913564,Los Dominicos
Vitacura,4.0,4.0,3.0,0.0,294.0,274.0,2920130.0,700000.0,-33.369009,-70.5776831,3620130.0,4530.109608963398,Manquehue
Vitacura,5.0,4.0,2.0,1.0,348.0,286.0,3082359.0,430000.0,-33.4028091,-70.5851517,3512359.0,1275.270436148206,Escuela Militar
Vitacura,4.0,4.0,3.0,0.0,180.0,152.0,1849415.0,0.0,-33.4006055,-70.582574,1849415.0,1531.6945171845296,Escuela Militar
Vitacura,2.0,2.0,2.0,0.0,110.0,100.0,1200000.0,180000.0,-33.4006055,-70.582574,1380000.0,1531.6945171845296,Escuela Militar
